"PAIS","ANIO_DESEMBOLSO","SECTOR_INSTITUCIONAL","DESCRIPCION_PROYECTO","MONTO_BRUTO_USD"
El Salvador,"2018",Sector Público,Línea Global de Crédito - Banco Central de Reserva de la República de El Salvador,"25000000.00"
El Salvador,"2018",Sector Público,Línea Global de Crédito - Banco de Desarrollo de El Salvador (BANDESAL),"14177090.00"
El Salvador,"2018",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"10722910.00"
El Salvador,"2018",Sector Público,Línea Global de Crédito - Fondo Social para la Vivienda (FSV),"29866295.72"
El Salvador,"2018",Sector Público,Programa de Apoyo a la Educación y Seguridad Pública Obras Rurales y Mitigación de Riesgos,"1680970.00"
El Salvador,"2018",Sector Público,Programa De Conectividad De La Infraestructura Vial Para El Desarrollo,"1871000.00"
El Salvador,"2018",Sector Público,Programa de Fortalecimiento del Sistema Penitenciario en El Salvador,"16936223.04"
El Salvador,"2018",Sector Público,Programa Plan de Agricultura Familiar y Emprendedurismo Rural para la Seguridad Alimentaria y Nutricional,"1540266.00"
El Salvador,"2018",Sector Público,Proyecto Central Hidroeléctrica El Chaparral,"42878669.68"
El Salvador,"2019",Sector Público,	Proyectos Ampliación de la Carretera al Puerto de La Libertad Tramos II y III y Construcción de los Puentes sobre los Ríos Anguiatú y Paz,"41343873.08"
El Salvador,"2019",Sector Público,Línea Global de Crédito - Banco Central de Reserva de la República de El Salvador,"55000000.00"
El Salvador,"2019",Sector Público,Línea Global de Crédito - Banco de Desarrollo de El Salvador (BANDESAL),"49500000.00"
El Salvador,"2019",Sector Público,Línea Global de Crédito - Fondo Social para la Vivienda (FSV),"20000000.00"
El Salvador,"2019",Sector Público,Programa de Apoyo a la Educación y Seguridad Pública Obras Rurales y Mitigación de Riesgos,"407408.43"
El Salvador,"2019",Sector Público,Programa de Fortalecimiento del Sistema Penitenciario en El Salvador,"5472386.12"
El Salvador,"2019",Sector Público,Programa Plan de Agricultura Familiar y Emprendedurismo Rural para la Seguridad Alimentaria y Nutricional,"1324668.00"
El Salvador,"2019",Sector Público,Proyecto Central Hidroeléctrica El Chaparral,"33450590.75"
El Salvador,"2019",Sector Público,Proyecto Rehabilitación de la Planta Potabilizadora de Las Pavas,"1550624.38"
El Salvador,"2020",Sector Público,	Proyectos Ampliación de la Carretera al Puerto de La Libertad Tramos II y III y Construcción de los Puentes sobre los Ríos Anguiatú y Paz,"7604639.66"
El Salvador,"2020",Sector Público,Línea Global de Crédito - Banco Central de Reserva de la República de El Salvador,"78200000.00"
El Salvador,"2020",Sector Público,Línea Global de Crédito - Banco de Desarrollo de El Salvador (BANDESAL),"47300000.00"
El Salvador,"2020",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"28448200.00"
El Salvador,"2020",Sector Público,Línea Global de Crédito - Fondo Social para la Vivienda (FSV),"6700000.00"
El Salvador,"2020",Sector Público,Proyecto Central Hidroeléctrica El Chaparral,"43997766.49"
El Salvador,"2020",Sector Público,Proyecto Rehabilitación de la Planta Potabilizadora de Las Pavas,"1430037.28"
El Salvador,"2021",Sector Público,	Proyectos Ampliación de la Carretera al Puerto de La Libertad Tramos II y III y Construcción de los Puentes sobre los Ríos Anguiatú y Paz,"15000000.00"
El Salvador,"2021",Sector Público,Financiamiento Parcial Medidas Económicas Compensatorias Implementadas por Emergencia COVID-19,"49950000.00"
El Salvador,"2021",Sector Público,Línea Global de Crédito - Banco de Desarrollo de El Salvador (BANDESAL),"27424000.00"
El Salvador,"2021",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"20000000.00"
El Salvador,"2021",Sector Público,OPD para Apoyar Acciones de Política Pública y Resultados de Desarrollo,"250000000.00"
El Salvador,"2021",Sector Público,Programa de Apoyo a Medidas de Recuperación Económica Implementadas en beneficio de las Empresas y el Empleo afectados por el COVID-19,"441025899.94"
El Salvador,"2021",Sector Público,Programa de Reducción de Brecha Digital en Centros Escolares,"209466755.70"
El Salvador,"2021",Sector Público,Programa de Vivienda y Vida Digna (PROVIDA) - Fondo Social para la Vivienda,"10000000.00"
El Salvador,"2021",Sector Público,Proyecto Rehabilitación de la Planta Potabilizadora de Las Pavas,"1539395.34"
El Salvador,"2022",Sector Público,Financiamiento Parcial Medidas Económicas Compensatorias Implementadas por Emergencia COVID-19,"34900.00"
El Salvador,"2022",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"15000000.00"
El Salvador,"2022",Sector Público,Línea Global de Crédito - Fondo Social para la Vivienda (FSV),"6000000.00"
El Salvador,"2022",Sector Público,Programa de Apoyo a Medidas de Recuperación Económica Implementadas en beneficio de las Empresas y el Empleo afectados por el COVID-19,"158974100.06"
El Salvador,"2022",Sector Público,Programa de Construcción de Infraestructura y Rescate de Escenarios Deportivos a Nivel Nacional (PRODEPORTE),"42858825.62"
El Salvador,"2022",Sector Público,Programa de Vivienda y Vida Digna (PROVIDA) - Fondo Social para la Vivienda,"35000000.00"
El Salvador,"2022",Sector Público,Programa Mi Nueva Escuela,"6047819.00"
El Salvador,"2022",Sector Público,Programa Temporal de Apoyo ante la Crisis de los Combustibles en El Salvador,"200000000.00"
El Salvador,"2022",Sector Público,Proyecto Central Hidroeléctrica El Chaparral,"37532980.02"
El Salvador,"2022",Sector Público,Proyecto Rehabilitación de la Planta Potabilizadora de Las Pavas,"760311.95"
El Salvador,"2023",Sector Público,LC - Comisión Ejecutiva Hidroeléctrica del Río Lempa,"100000000.00"
El Salvador,"2023",Sector Público,LC - Fondo de Conservación Vial (FOVIAL),"100000000.00"
El Salvador,"2023",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"159174.31"
El Salvador,"2023",Sector Público,OPD para apoyar acciones de política y resultados de desarrollo,"250000000.00"
El Salvador,"2023",Sector Público,Programa de Construcción de Infraestructura y Rescate de Escenarios Deportivos a Nivel Nacional (PRODEPORTE),"64752190.88"
El Salvador,"2023",Sector Público,Programa de Reducción de Brecha Digital en Centros Escolares,"101693.49"
El Salvador,"2023",Sector Público,Programa de Vivienda y Vida Digna (PROVIDA) - Fondo Social para la Vivienda,"5000000.00"
El Salvador,"2023",Sector Público,Programa Mi Nueva Escuela,"3000000.00"
El Salvador,"2023",Sector Público,Proyecto Construcción de Viaducto y Ampliación de Carretera CA01W (Tramo Los Chorros),"78383679.30"
El Salvador,"2023",Sector Público,Proyecto de Construcción  Equipamiento y Modernización de las Oficinas Centrales de la Fiscalía General de la República de El Salvador,"26668195.51"
El Salvador,"2024",Sector Público,Incremento de LCR para Entidades Públicas Descentralizadas No. 2310 a cargo de FOVIAL,"100000000.00"
El Salvador,"2024",Sector Público,Línea Global de Crédito - Banco de Desarrollo de El Salvador (BANDESAL),"1000000.00"
El Salvador,"2024",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"560000.00"
El Salvador,"2024",Sector Público,Línea Global de Crédito - Fondo Social para la Vivienda (FSV),"3000000.00"
El Salvador,"2024",Sector Público,Programa de Construcción de Infraestructura y Rescate de Escenarios Deportivos a Nivel Nacional (PRODEPORTE),"7588983.50"
El Salvador,"2024",Sector Público,Programa de Desarrollo Social,"5000000.00"
El Salvador,"2024",Sector Público,Programa de Fortalecimiento del Sistema Penitenciario en El Salvador,"4108615.94"
El Salvador,"2024",Sector Público,Programa de Modernización de las Instituciones de Seguridad Ciudadana,"1471304.00"
El Salvador,"2024",Sector Público,Programa Mi Nueva Escuela,"10226000.00"
El Salvador,"2024",Sector Público,Proyecto Construcción de Viaducto y Ampliación de Carretera CA01W (Tramo Los Chorros),"13988000.00"
El Salvador,"2024",Sector Público,Proyecto de Construcción  Equipamiento y Modernización de las Oficinas Centrales de la Fiscalía General de la República de El Salvador,"22755621.17"
El Salvador,"2024",Sector Público,Proyectos Ampliación de la Carretera al Puerto de La Libertad Tramos II y III y Construcción de los Puentes sobre los Ríos Anguiatú y Paz,"16840000.00"
El Salvador,"2025",Sector Público,Incremento de LCR para Entidades Públicas Descentralizadas No. 2310 a cargo de FOVIAL,"200000000.00"
El Salvador,"2025",Sector Público,Línea Global de Crédito - Banco de Desarrollo de El Salvador (BANDESAL),"12850000.00"
El Salvador,"2025",Sector Público,Línea Global de Crédito - Banco Hipotecario de El Salvador  S.A.,"3000000.00"
El Salvador,"2025",Sector Público,Línea Global de Crédito - Fondo Social para la Vivienda (FSV),"21850000.00"
El Salvador,"2025",Sector Público,Programa de Desarrollo Social,"13843963.64"
El Salvador,"2025",Sector Público,Programa de Fortalecimiento del Sistema Penitenciario en El Salvador,"11638371.16"
El Salvador,"2025",Sector Público,Programa de Modernización de las Instituciones de Seguridad Ciudadana,"20000000.00"
El Salvador,"2025",Sector Público,Programa Mi Nueva Escuela,"25822153.60"
El Salvador,"2025",Sector Público,Programa Surf City - Fase I,"21000000.00"
El Salvador,"2025",Sector Público,Proyecto Construcción de Viaducto y Ampliación de Carretera CA01W (Tramo Los Chorros),"44460344.21"
El Salvador,"2025",Sector Público,Proyecto de Construcción  Equipamiento y Modernización de las Oficinas Centrales de la Fiscalía General de la República de El Salvador,"20802269.80"
El Salvador,"2025",Sector Público,Proyectos Ampliación de la Carretera al Puerto de La Libertad Tramos II y III y Construcción de los Puentes sobre los Ríos Anguiatú y Paz,"4399577.29"
Guatemala,"1964",Sector Público,LC -  Banco de Guatemala,"2250000.00"
Guatemala,"1966",Sector Público,Construcción del Tramo de el Rancho Santa Elena de la Carretera el Rancho Cobán,"4263636.29"
Guatemala,"1976",Sector Público,Construcción del Tramo Final Calzada Roosevelt - Garita de Policía de la Ruta CA1,"2875921.49"
Guatemala,"1981",Sector Público,Ampliación y Mejoramiento a 4 Carriles del Tramo Ciudad Guatemala - don Justo  con una Longitud Aproximada de 124 Kilómetros de la Carretera Interamericana Oriente (CA1),"9988987.79"
Guatemala,"1981",Sector Público,Ampliación y Mejoramiento del Tramo Escuintla - Taxisco de la Carretera CA-2 Oriente,"14515256.95"
Guatemala,"1981",Sector Público,Proyecto de Desarrollo Integral de Comunidades Rurales en los Departamentos de Huehuetenango San Marcos el Quiché y el Progreso,"2091903.17"
Guatemala,"1988",Sector Público,LC -  Banco de Guatemala,"13600000.00"
Guatemala,"1989",Sector Público,Rehabilitación de la Carretera CA-1 Oriente Tramo Barberena - Cuilapa - El Molino,"3088538.38"
Guatemala,"1989",Sector Público,Rehabilitación de la Carretera CA-2 Oriente Tramo Taxisco - Ciudad Pedro de Alvarado (Frontera con El Salvador) de la República de Guatemala,"6328079.24"
Guatemala,"1989",Sector Público,Rehabilitación de la Carretera CA-9 Norte Tramo El Rancho - Río Hondo,"5799799.88"
Guatemala,"1991",Sector Público,Financiar las Obras del tramo tres y Obras Complementarias en los tramos uno B y C y tramo dos de la Vía de Interconexión entre las Rutas CA1 y CA9 (Anillo Periférico),"5706151.16"
Guatemala,"1993",Sector Público,Línea Global de Crédito - Instituto Centroamericano de Investigación y Tecnología Industrial,"800000.00"
Guatemala,"1994",Sector Público,LC - Secretaría Permanente del Tratado General de Integración Económica,"750000.00"
Guatemala,"1994",Sector Público,Programa de Inversión en Infraestructura Maquinaria y Equipo para la Universidad de San Carlos de la República de Guatemala,"2187789.07"
Guatemala,"1995",Sector Público,Financiar las Obras del tramo tres y Obras Complementarias en los tramos uno B y C y tramo dos de la Vía de Interconexión entre las Rutas CA1 y CA9 (Anillo Periférico),"3252893.78"
Guatemala,"1995",Sector Público,Programa de Rehabilitación de Chimaltenango Y Sololá,"4318869.90"
Guatemala,"1995",Sector Público,Proyecto Ampliación y Mejoramiento de la Ruta CA-9 Sur Tramo Palín - Escuintla,"5426108.08"
Guatemala,"1995",Sector Público,Proyecto de Desarrollo Integral de Comunidades Rurales en los Departamentos de Huehuetenango San Marcos el Quiché y el Progreso,"560560.58"
Guatemala,"1995",Sector Público,Ruta CA-13 - Tramo Modesto Mendez - San Luis,"6670730.88"
Guatemala,"1996",Sector Público,Ampliación y Mejoramiento a 4 Carriles del Tramo Ciudad Guatemala - don Justo  con una Longitud Aproximada de 124 Kilómetros de la Carretera Interamericana Oriente (CA1),"111284.77"
Guatemala,"1996",Sector Público,Financiar las Obras del tramo tres y Obras Complementarias en los tramos uno B y C y tramo dos de la Vía de Interconexión entre las Rutas CA1 y CA9 (Anillo Periférico),"3855203.55"
Guatemala,"1996",Sector Público,Programa de Inversión en Infraestructura Maquinaria y Equipo para la Universidad de San Carlos de la República de Guatemala,"1106205.51"
Guatemala,"1996",Sector Público,Programa de Rehabilitación de Chimaltenango y Sololá,"2441720.22"
Guatemala,"1996",Sector Público,Proyecto Ampliación y Mejoramiento de la Ruta CA-9 Sur Tramo Palín - Escuintla,"42174784.72"
Guatemala,"1996",Sector Público,Proyecto de Desarrollo Integral de Comunidades Rurales en los Departamentos de Huehuetenango San Marcos el Quiché y el Progreso,"2159676.35"
Guatemala,"1996",Sector Público,Rehabilitación de la Carretera CA-9 Norte Tramo El Rancho - Río Hondo,"881367.32"
Guatemala,"1996",Sector Público,Ruta CA-13 - Tramo Modesto Mendez - San Luis,"9396760.10"
Guatemala,"1997",Sector Público,Financiar las Obras del tramo tres y Obras Complementarias en los tramos uno B y C y tramo dos de la Vía de Interconexión entre las Rutas CA1 y CA9 (Anillo Periférico),"1243143.57"
Guatemala,"1997",Sector Público,Programa de Inversión en Infraestructura Maquinaria y Equipo para la Universidad de San Carlos de la República de Guatemala,"2996746.55"
Guatemala,"1997",Sector Público,Programa de Rehabilitación de Chimaltenango Y Sololá,"3692024.68"
Guatemala,"1997",Sector Público,Proyecto  Desarrollo Integral de Comunidades Rurales Segunda Etapa,"1287369.94"
Guatemala,"1997",Sector Público,Proyecto Adquisición de 800 Autobuses para el Transporte Urbano Público de la Ciudad de Guatemala,"4038922.50"
Guatemala,"1997",Sector Público,Proyecto Ampliación del Servicio Telefónico,"60000001.00"
Guatemala,"1997",Sector Público,Proyecto Ampliación y Mejoramiento de la Ruta CA-9 Sur Tramo Palín - Escuintla,"2143642.17"
Guatemala,"1997",Sector Público,Rehabilitación de la Carretera CA-9 Norte Tramo El Rancho - Río Hondo,"881712.92"
